City,Company Name or Owners's Name,Company Type,building,address,full_address,Lat,Lon
TORONTO,C. W. Chadwick,Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,Chadwick & Rogers,Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,Arthur W. Chapman & Co.,Real Estate:,Nat. Life Chbrs.,,"Nat. Life Chbrs., Toronto, Ontario, Canada",,
TORONTO,R. S. Chappell & Co.,Real Estate:,,1004 Dundas,"1004 Dundas, Toronto, Ontario, Canada",43.6504663,-79.4157918
TORONTO,Cheeseworth & Co.,Real Estate:,,716 Bathurst,"716 Bathurst, Toronto, Ontario, Canada",43.6630435,-79.4105302
TORONTO,"J. H. Chisholm, Ltd.",Real Estate:,,8 Temperance,"8 Temperance, Toronto, Ontario, Canada",43.6510326,-79.3792564
TORONTO,City Agency Co.,Real Estate:,,462 Dundas,"462 Dundas, Toronto, Ontario, Canada",43.6533559,-79.3965338
TORONTO,Clements & Stevenson,Real Estate:,,1096 Queen W,"1096 Queen W, Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,C. W. Clinch,Real Estate:,,49½ King W.,"49½ King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,College Rlty. Co.,Real Estate:,,558 College,"558 College, Toronto, Ontario, Canada",,
TORONTO,Colonial Inv. & Loan Co.,Real Estate:,,51 King W.,"51 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,Confidential Rlty. Co.,Real Estate:,,Yonge st. arc.,"Yonge st. arc., Toronto, Ontario, Canada",,
TORONTO,"Cook Land Co., Ltd.",Real Estate:,,25 Toronto,"25 Toronto, Toronto, Ontario, Canada",43.6129058,-79.5557953
TORONTO,Crawford & McGaw,Real Estate:,,14 King E.,"14 King E., Toronto, Ontario, Canada",43.6499078,-79.3743821
TORONTO,Crompton & Co.,Real Estate:,,80 Victoria,"80 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Culp & Baker,Real Estate:,,385 Spadina ave.,"385 Spadina ave., Toronto, Ontario, Canada",43.6563936,-79.3990102
TORONTO,Jas. Davidson,Real Estate:,,1275 Bloor W.,"1275 Bloor W., Toronto, Ontario, Canada",43.6583445,-79.4421099
TORONTO,Davidson & McRae,Real Estate:,,3 Toronto,"3 Toronto, Toronto, Ontario, Canada",43.6639316,-79.4183927
TORONTO,Davies & Unger,Real Estate:,,90 Victoria,"90 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,T. E. Davis & Co.,Real Estate:,,43 Adelaide E.,"43 Adelaide E., Toronto, Ontario, Canada",43.6511315,-79.3751538
TORONTO,J. M. Davison,Real Estate:,,29 Wellington E.,"29 Wellington E., Toronto, Ontario, Canada",43.686225,-79.7564653
TORONTO,R. C. Davison & Co.,Real Estate:,,1 Adelaide E.,"1 Adelaide E., Toronto, Ontario, Canada",43.6502198,-79.3778786
TORONTO,C. Geo. Dawkes,Real Estate:,,75 Yonge,"75 Yonge, Toronto, Ontario, Canada",43.7449397,-79.3995413
TORONTO,R. W. Dean & Co.,Real Estate:,,355 Roncesvalles ave.,"355 Roncesvalles ave., Toronto, Ontario, Canada",43.6498224,-79.4500148
TORONTO,J. E. Diamond & Co.,Real Estate:,,127 Bay,"127 Bay, Toronto, Ontario, Canada",,
TORONTO,Russell G. Dingman,Real Estate:,Can. Life bldg.,,"Can. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Dinwoody & Co.,Real Estate:,,38 Vaughan rd.,"38 Vaughan rd., Toronto, Ontario, Canada",43.6812279,-79.4176553
TORONTO,Dominion Brokerage Co.,Real Estate:,,733 Queen E.,"733 Queen E., Toronto, Ontario, Canada",,
TORONTO,"Dominion Rlty. Co., Ltd.",Real Estate:,,King & Jordan,"King & Jordan, Toronto, Ontario, Canada",,
TORONTO,Howard Douglas,Real Estate:,Mail bldg.,,"Mail bldg., Toronto, Ontario, Canada",,
TORONTO,"Dovercourt Land, Bldg. & Sav. Co., Ltd.",Real Estate:,,24 Adelaide E.,"24 Adelaide E., Toronto, Ontario, Canada",43.6511315,-79.3751538
TORONTO,H. C. Duff,Real Estate:,Cont. Life bldg.,,"Cont. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Chas. Edwards & Co.,Real Estate:,,34 Victoria,"34 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,A. M. Elliot,Real Estate:,,746 Dovercourt rd.,"746 Dovercourt rd., Toronto, Ontario, Canada",43.6608436,-79.4294944
TORONTO,W. Elliot,Real Estate:,,9 Gwynne ave.,"9 Gwynne ave., Toronto, Ontario, Canada",43.6392,-79.428886
TORONTO,Empire Rlty. Agcy.,Real Estate:,,21 Richmond E.,"21 Richmond E., Toronto, Ontario, Canada",43.6550896,-79.3568753
TORONTO,English's Ltd.,Real Estate:,,52 Victoria,"52 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Evans & McCoppen,Real Estate:,,50 Adelaide E.,"50 Adelaide E., Toronto, Ontario, Canada",43.650907,-79.376619
TORONTO,Farmerstead Land Co.,Real Estate:,Confed. Life bld.,,"Confed. Life bld., Toronto, Ontario, Canada",,
TORONTO,John D. Farquhar,Real Estate:,,77 Victoria,"77 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,George Faulkner,Real Estate:,,6 Lombard,"6 Lombard, Toronto, Ontario, Canada",43.6514696,-79.3772579
TORONTO,Howard Fitzallen,Real Estate:,,1131 College,"1131 College, Toronto, Ontario, Canada",,
TORONTO,E. G. FitzGerald,Real Estate:,,16 Richmond E.,"16 Richmond E., Toronto, Ontario, Canada",43.6519109,-79.3783807
TORONTO,E. & J. Flanagan,Real Estate:,,22 Toronto,"22 Toronto, Toronto, Ontario, Canada",43.661175,-79.4534678
TORONTO,Fletcher Rlty. Co.,Real Estate:,,906 Bloor W.,"906 Bloor W., Toronto, Ontario, Canada",43.661961,-79.4263217
TORONTO,Fortier & Walker,Real Estate:,,131 Victoria,"131 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,C. Garfunkel,Real Estate:,,16 Neepawa,"16 Neepawa, Toronto, Ontario, Canada",43.6506376,-79.450145
TORONTO,F. M. Geale & Co.,Real Estate:,,123 Bay,"123 Bay, Toronto, Ontario, Canada",,
TORONTO,"General Agcy. Corp., Ltd.",Real Estate:,,123 Bay,"123 Bay, Toronto, Ontario, Canada",,
TORONTO,Geo. D. Gilmore,Real Estate:,,364 Adelaide W.,"364 Adelaide W., Toronto, Ontario, Canada",43.6473587,-79.3941022
TORONTO,Gilpin & Co.,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,John H. Glass,Real Estate:,,321 Margueretta,"321 Margueretta, Toronto, Ontario, Canada",43.65809,-79.4398223
TORONTO,J. A. Goddard,Real Estate:,,58 Richmond W.,"58 Richmond W., Toronto, Ontario, Canada",43.6514334,-79.3801293
TORONTO,Goulding & Hamilton,Real Estate:,,106 Victoria,"106 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,D. S. Graham,Real Estate:,,205 Yonge,"205 Yonge, Toronto, Ontario, Canada",43.6535521,-79.3793735
TORONTO,Henry Graham & Son,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,J. Graner,Real Estate:,,33 Alice,"33 Alice, Toronto, Ontario, Canada",,
TORONTO,Gray & Jardine,Real Estate:,,274 College,"274 College, Toronto, Ontario, Canada",,
TORONTO,Miles W. Green,Real Estate:,,14 Richmond E.,"14 Richmond E., Toronto, Ontario, Canada",43.6518941,-79.3784563
TORONTO,R. Greenwood,Real Estate:,,32 Adelaide E.,"32 Adelaide E., Toronto, Ontario, Canada",43.6508093,-79.377086
TORONTO,D. H. Griffin,Real Estate:,,179 MacDonnell ave.,"179 MacDonnell ave., Toronto, Ontario, Canada",,
TORONTO,Gundy & Gundy,Real Estate:,Kent bldg.,,"Kent bldg., Toronto, Ontario, Canada",,
TORONTO,M. C. F. Hambly,Real Estate:,,Bloor & Margueretta,"Bloor & Margueretta, Toronto, Ontario, Canada",43.6595633,-79.439553
TORONTO,R. J. Haley & Co.,Real Estate:,Temple bldg.,,"Temple bldg., Toronto, Ontario, Canada",,
TORONTO,Geo. A. Hamilton,Real Estate:,,250 Jarvis,"250 Jarvis, Toronto, Ontario, Canada",43.6590716,-79.3756498
TORONTO,J. H. Hammill & Co.,Real Estate:,,129 Victoria,"129 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,R. G. Hammill,Real Estate:,,131 Victoria,"131 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,A. J. Henderson,Real Estate:,,668 St. Clair ave. W.,"668 St. Clair ave. W., Toronto, Ontario, Canada",43.6806811,-79.4303011
TORONTO,Ed F. Henderson,Real Estate:,,1683 Dundas,"1683 Dundas, Toronto, Ontario, Canada",43.6498608,-79.4374727
TORONTO,S. E. Henderson,Real Estate:,,698 College,"698 College, Toronto, Ontario, Canada",,
TORONTO,M. J. Hendrick,Real Estate:,,825 St. Clair ave. W.,"825 St. Clair ave. W., Toronto, Ontario, Canada",43.6804295,-79.4310586
TORONTO,James Hewlett,Real Estate:,,79 Victoria,"79 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,E. T. Hickey,Real Estate:,,1661 Dundas,"1661 Dundas, Toronto, Ontario, Canada",43.6498318,-79.4368422
TORONTO,J. D. Higgins,Real Estate:,,22 Toronto,"22 Toronto, Toronto, Ontario, Canada",43.7599836,-79.411648
TORONTO,Frederick W. Hill,Real Estate:,,Church & Adelaide,"Church & Adelaide, Toronto, Ontario, Canada",,
TORONTO,W. A. Hill & Co.,Real Estate:,,838 College,"838 College, Toronto, Ontario, Canada",,
TORONTO,Hill & Baker,Real Estate:,,838 College,"838 College, Toronto, Ontario, Canada",,
TORONTO,Hodgins & Co.,Real Estate:,,486 College,"486 College, Toronto, Ontario, Canada",,
TORONTO,Fred Holt,Real Estate:,,34 Victoria,"34 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Hood & Tisdell,Real Estate:,,71 Adelaide E.,"71 Adelaide E., Toronto, Ontario, Canada",43.6526258,-79.3663964
TORONTO,H. G. Hopkirk,Real Estate:,James bldg.,,"James bldg., Toronto, Ontario, Canada",,
TORONTO,P. J. Horrocks,Real Estate:,,56 Victoria,"56 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,A. Horton-Bennett,Real Estate:,Kent bldg.,,"Kent bldg., Toronto, Ontario, Canada",,
TORONTO,Arthur W. Hughes,Real Estate:,Birkbeck bldg.,,"Birkbeck bldg., Toronto, Ontario, Canada",,
TORONTO,Hunt & Stephens,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,W. D. Hutson & Sons,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Imperial Trust Co. of Canada,Real Estate:,,15 Richmond W.,"15 Richmond W., Toronto, Ontario, Canada",43.6513838,-79.3798953
TORONTO,International Rlty. Co.,Real Estate:,,282 Spadina ave.,"282 Spadina ave., Toronto, Ontario, Canada",43.6654729,-79.4031647
TORONTO,Jenkins & Hardy,Real Estate:,,15½ Toronto,"15½ Toronto, Toronto, Ontario, Canada",43.6503326,-79.3759235
TORONTO,A. C. Jennings & Co.,Real Estate:,,1137 Yonge,"1137 Yonge, Toronto, Ontario, Canada",43.6563221,-79.3809161
TORONTO,J. O. E. Limited,Real Estate:,Kent bldg.,,"Kent bldg., Toronto, Ontario, Canada",,
TORONTO,"J. R. Johnston & Co., Ltd.",Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,Jose & Withers,Real Estate:,,30 Victoria,"30 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,J. A. Kammerer,Real Estate:,,16 King W.,"16 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,Keers & Mabee,Real Estate:,,345 Roncesvalles ave.,"345 Roncesvalles ave., Toronto, Ontario, Canada",43.6496023,-79.4499519
TORONTO,Wm. Kennedy,Real Estate:,,43 King W.,"43 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,Kerr R. E. Co.,Real Estate:,,18 Toronto,"18 Toronto, Toronto, Ontario, Canada",43.6433238,-79.3826347
TORONTO,"Labrador Forest Estates, Ltd.",Real Estate:,,59 Yonge,"59 Yonge, Toronto, Ontario, Canada",43.7449013,-79.3995269
TORONTO,John N. Lake,Real Estate:,,114A King W.,"114A King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,C. W. Laker,Real Estate:,,67 Summerhill ave.,"67 Summerhill ave., Toronto, Ontario, Canada",43.6835469,-79.3893751
TORONTO,Jas. A. Lamond,Real Estate:,,838 Bloor W.,"838 Bloor W., Toronto, Ontario, Canada",43.6625265,-79.423826
TORONTO,Lamport & Ferguson,Real Estate:,Can. Life bldg.,,"Can. Life bldg., Toronto, Ontario, Canada",,
TORONTO,W. A. Lawson,Real Estate:,,102 Church,"102 Church, Toronto, Ontario, Canada",,
TORONTO,Chas. E. Lee,Real Estate:,,14 Toronto,"14 Toronto, Toronto, Ontario, Canada",43.696444,-79.3402685
TORONTO,Wm. A. Lee & Son,Real Estate:,,26 Victoria,"26 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Edmund LeFeuvre,Real Estate:,,152 Bay,"152 Bay, Toronto, Ontario, Canada",,
TORONTO,E. F. Leidy,Real Estate:,,1071 Gerrard E.,"1071 Gerrard E., Toronto, Ontario, Canada",43.6692398,-79.3350079
TORONTO,Lemon & Campbell,Real Estate:,,215 Dundas,"215 Dundas, Toronto, Ontario, Canada",43.5847284,-79.611517
TORONTO,J. B. LeRoy & Co.,Real Estate:,,752 Queen E.,"752 Queen E., Toronto, Ontario, Canada",,
TORONTO,A. J. Leslie,Real Estate:,,41 Galley Ave.,"41 Galley Ave., Toronto, Ontario, Canada",43.6438485,-79.4414925
TORONTO,F. E. Leushner,Real Estate:,,75 Yonge,"75 Yonge, Toronto, Ontario, Canada",43.7449397,-79.3995413
TORONTO,E. T. Lightbourn,Real Estate:,,60 Adelaide E.,"60 Adelaide E., Toronto, Ontario, Canada",43.6512362,-79.3757897
TORONTO,Little & Irwin,Real Estate:,Stair bldg.,,"Stair bldg., Toronto, Ontario, Canada",,
TORONTO,J. T. Locke & Co.,Real Estate:,,57 Victoria,"57 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,H. Logan,Real Estate:,,84 Victoria,"84 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Geo. Lumbers & Co.,Real Estate:,,893 Queen W.,"893 Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,D. M. McConkey,Real Estate:,,434½ College,"434½ College, Toronto, Ontario, Canada",,
TORONTO,Jas. McCurrah,Real Estate:,,Lansdowne ave. & Bloor,"Lansdowne ave. & Bloor, Toronto, Ontario, Canada",43.6584566,-79.4425341
TORONTO,W. N. McEachren & Sons,Real Estate:,,88 Victoria,"88 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,"McGee R. E. Co., Ltd.",Real Estate:,,93 Yonge,"93 Yonge, Toronto, Ontario, Canada",43.6501857,-79.378233
TORONTO,J. J. McKenny,Real Estate:,,16 Richmond E.,"16 Richmond E., Toronto, Ontario, Canada",43.6519109,-79.3783807
TORONTO,W. O. McTaggart & Co.,Real Estate:,,972 Bloor W.,"972 Bloor W., Toronto, Ontario, Canada",43.6613644,-79.4291179
TORONTO,H. B. MacDonald,Real Estate:,,6 Toronto,"6 Toronto, Toronto, Ontario, Canada",43.7209274,-79.4328921
TORONTO,MacDonald & Roberts,Real Estate:,,39 Adelaide E.,"39 Adelaide E., Toronto, Ontario, Canada",43.6516025,-79.3726087
TORONTO,W. A. MacKenzie & Co.,Real Estate:,Can. Life bldg.,,"Can. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Norwood MacLeod,Real Estate:,,34 Victoria,"34 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Hugh MacMath,Real Estate:,,1394 Queen W.,"1394 Queen W., Toronto, Ontario, Canada",43.6487476,-79.3963638
TORONTO,Macklem & Macklem,Real Estate:,503 McKinnon bld.,,"503 McKinnon bld., Toronto, Ontario, Canada",,
TORONTO,M. J. Mallaney,Real Estate:,Janes bldg.,,"Janes bldg., Toronto, Ontario, Canada",,
TORONTO,Jas. Manchester,Real Estate:,,1656 Dufferin,"1656 Dufferin, Toronto, Ontario, Canada",43.6769612,-79.44287
TORONTO,H. S. Mara,Real Estate:,,5 Toronto,"5 Toronto, Toronto, Ontario, Canada",43.7787346,-79.3480899
TORONTO,W. B. Markle,Real Estate:,,34 Adelaide E.,"34 Adelaide E., Toronto, Ontario, Canada",43.6508195,-79.377034
TORONTO,E. C. Martin,Real Estate:,,169 Wright ave.,"169 Wright ave., Toronto, Ontario, Canada",43.6456061,-79.4470577
TORONTO,A. L. Massey & Co.,Real Estate:,,8 Wellington E.,"8 Wellington E., Toronto, Ontario, Canada",43.64797,-79.377215
TORONTO,Maule & McMurrich,Real Estate:,,46 King W.,"46 King W., Toronto, Ontario, Canada",43.6439095,-79.4026719
TORONTO,D. Watson Megaffin,Real Estate:,Dineen bldg.,,"Dineen bldg., Toronto, Ontario, Canada",43.6510945,-79.3792111
TORONTO,Jas. A. Meldrum & Co.,Real Estate:,Can. Life bldg.,,"Can. Life bldg., Toronto, Ontario, Canada",,
TORONTO,Milligen & Russell,Real Estate:,,347 Broadview,"347 Broadview, Toronto, Ontario, Canada",43.6649757,-79.3522255
TORONTO,J. S. Milligan,Real Estate:,,69 Dearbourne ave.,"69 Dearbourne ave., Toronto, Ontario, Canada",43.6758853,-79.3551012
TORONTO,H. S. Mitchell,Real Estate:,,127 Harbord,"127 Harbord, Toronto, Ontario, Canada",43.6615225,-79.4097446
TORONTO,D. E. Moore,Real Estate:,,344 Shaw,"344 Shaw, Toronto, Ontario, Canada",43.6517553,-79.4192247
TORONTO,John T. Moore,Real Estate:,,221 St. Johns rd.,"221 St. Johns rd., Toronto, Ontario, Canada",,
TORONTO,Morine & Co.,Real Estate:,Kent bldg.,,"Kent bldg., Toronto, Ontario, Canada",,
TORONTO,E. D. Morris,Real Estate:,,2180 Queen E.,"2180 Queen E., Toronto, Ontario, Canada",,
TORONTO,P. Morris,Real Estate:,,1026 Dundas,"1026 Dundas, Toronto, Ontario, Canada",43.6503623,-79.4164792
TORONTO,W. A. Morrison,Real Estate:,,1618 Queen,"1618 Queen, Toronto, Ontario, Canada",43.6972932,-79.7473758
TORONTO,Morrow & Davis,Real Estate:,,75 Yonge,"75 Yonge, Toronto, Ontario, Canada",43.7449397,-79.3995413
TORONTO,Moylett & Baily,Real Estate:,,43 Victoria,"43 Victoria, Toronto, Ontario, Canada",43.7734578,-79.8782377
TORONTO,Mulholland & Co.,Real Estate:,McKinnon bldg.,,"McKinnon bldg., Toronto, Ontario, Canada",,
TORONTO,"Mussen-Peacey, Ltd.",Real Estate:,Lumsden bldg.,,"Lumsden bldg., Toronto, Ontario, Canada",43.6507941,-79.3782575
TORONTO,"National Land Co., Ltd.",Real Estate:,,368 Yonge,"368 Yonge, Toronto, Ontario, Canada",43.6584762,-79.3819617
TORONTO,"National Rlty. Co., Ltd.",Real Estate:,,644 College,"644 College, Toronto, Ontario, Canada",,
TORONTO,"National Trust Co., Ltd.",Real Estate:,,22 King E.,"22 King E., Toronto, Ontario, Canada",43.6499078,-79.3743821
TORONTO,John New,Real Estate:,,127 Bay,"127 Bay, Toronto, Ontario, Canada",,
TORONTO,J. G. Newsome,Real Estate:,,Yonge arc.,"Yonge arc., Toronto, Ontario, Canada",,
TORONTO,Noller Rlty. Co.,Real Estate:,,71 Adelaide E.,"71 Adelaide E., Toronto, Ontario, Canada",43.6516025,-79.3726087
